city,country,date,ibgeID,newCases,state,totalCases
Ponta Grossa/PR,Brazil,2020-03-22,4119905,0.0,PR,1
Mariana/MG,Brazil,2020-03-22,3140001,0.0,MG,1
Aparecida de Goiânia/GO,Brazil,2020-03-22,5201405,0.0,GO,2
Itajaí/SC,Brazil,2020-03-22,4208203,1.0,SC,7
Londrina/PR,Brazil,2020-03-22,4113700,0.0,PR,3
Belém/PA,Brazil,2020-03-22,1501402,2.0,PA,4
Torres/RS,Brazil,2020-03-22,4321501,1.0,RS,3
São José/SC,Brazil,2020-03-22,4216602,1.0,SC,3
Bagé/RS,Brazil,2020-03-22,4301602,3.0,RS,6
Teresina/PI,Brazil,2020-03-22,2211001,2.0,PI,6
São Paulo/SP,Brazil,2020-03-22,3550308,165.0,SP,583
Criciúma/SC,Brazil,2020-03-22,4204608,1.0,SC,7
Foz do Iguaçu/PR,Brazil,2020-03-22,4108304,3.0,PR,4
Canoas/RS,Brazil,2020-03-22,4304606,1.0,RS,3
Lajeado/RS,Brazil,2020-03-22,4311403,2.0,RS,3
Barreiras/BA,Brazil,2020-03-22,2903201,1.0,BA,1
São Sebastião/SP,Brazil,2020-03-22,3550704,1.0,SP,1
Olinda/PE,Brazil,2020-03-22,2609600,1.0,PE,1
Colombo/PR,Brazil,2020-03-22,4105805,1.0,PR,1
Parintins/AM,Brazil,2020-03-22,1303403,1.0,AM,1
Conceição do Jacuípe/BA,Brazil,2020-03-22,2908507,1.0,BA,1
Parnamirim/RN,Brazil,2020-03-22,2403251,1.0,RN,3
Santo Antônio da Patrulha/RS,Brazil,2020-03-22,4317608,1.0,RS,1
Palmas/TO,Brazil,2020-03-22,1721000,3.0,TO,5
Santo André/SP,Brazil,2020-03-22,3547809,6.0,SP,12
Jataí/GO,Brazil,2020-03-22,5211909,0.0,GO,1
Porto Alegre/RS,Brazil,2020-03-22,4314902,4.0,RS,40
Brasília/DF,Brazil,2020-03-22,5300108,22.0,DF,134
Rio de Janeiro/RJ,Brazil,2020-03-22,3304557,67.0,RJ,170
Recife/PE,Brazil,2020-03-22,2611606,3.0,PE,29
Cianorte/PR,Brazil,2020-03-22,4105508,2.0,PR,4
Goiânia/GO,Brazil,2020-03-22,5208707,1.0,GO,11
Pinhais/PR,Brazil,2020-03-22,4119152,1.0,PR,2
Natal/RN,Brazil,2020-03-22,2408102,3.0,RN,9
Manaus/AM,Brazil,2020-03-22,1302603,14.0,AM,25
Campo Grande/MS,Brazil,2020-03-22,5002704,5.0,MS,19
Braço do Norte/SC,Brazil,2020-03-22,4202800,1.0,SC,7
Fortaleza/CE,Brazil,2020-03-22,2304400,40.0,CE,117
Aquiraz/CE,Brazil,2020-03-22,2301000,1.0,CE,5
Belo Horizonte/MG,Brazil,2020-03-22,3106200,27.0,MG,60
Porto Seguro/BA,Brazil,2020-03-22,2925303,2.0,BA,7
Salvador/BA,Brazil,2020-03-22,2927408,10.0,BA,33
FORA DO ESTADO/PR,Brazil,2020-03-22,411,4.0,PR,4
Uberlândia/MG,Brazil,2020-03-22,3170206,1.0,MG,4
Lages/SC,Brazil,2020-03-22,4209300,1.0,SC,1
Aracaju/SE,Brazil,2020-03-22,2800308,0.0,SE,7
Linhares/ES,Brazil,2020-03-22,3203205,0.0,ES,2
Vitória/ES,Brazil,2020-03-22,3205309,0.0,ES,11
Carapicuíba/SP,Brazil,2020-03-22,3510609,0.0,SP,2
São Bernardo do Campo/SP,Brazil,2020-03-22,3548708,0.0,SP,4
São Caetano do Sul/SP,Brazil,2020-03-22,3548807,0.0,SP,4
Mauá/SP,Brazil,2020-03-22,3529401,0.0,SP,2
Patrocínio/MG,Brazil,2020-03-22,3148103,0.0,MG,1
Anápolis/GO,Brazil,2020-03-22,5201108,0.0,GO,2
Jaboatão dos Guararapes/PE,Brazil,2020-03-22,2607901,0.0,PE,3
Prado/BA,Brazil,2020-03-22,2925501,0.0,BA,2
Rio Branco/AC,Brazil,2020-03-22,1200401,0.0,AC,11
Nova Lima/MG,Brazil,2020-03-22,3144805,0.0,MG,4
Sete Lagoas/MG,Brazil,2020-03-22,3167202,0.0,MG,1
Blumenau/SC,Brazil,2020-03-22,4202404,6.0,SC,6
Campo Largo/PR,Brazil,2020-03-22,4104204,0.0,PR,1
Belo Jardim/PE,Brazil,2020-03-22,2601706,0.0,PE,1
Juiz de Fora/MG,Brazil,2020-03-22,3136702,0.0,MG,5
Coronel Fabriciano/MG,Brazil,2020-03-22,3119401,0.0,MG,1
Santana de Parnaíba/SP,Brazil,2020-03-22,3547304,0.0,SP,2
ESTRANGEIRO/PE,Brazil,2020-03-22,260,0.0,PE,3
Vila Velha/ES,Brazil,2020-03-22,3205200,0.0,ES,11
Feira de Santana/BA,Brazil,2020-03-22,2910800,0.0,BA,6
Maceió/AL,Brazil,2020-03-22,2704302,0.0,AL,7
Osório/RS,Brazil,2020-03-22,4313508,1.0,RS,1
Divinópolis/MG,Brazil,2020-03-22,3122306,0.0,MG,1
Niterói/RJ,Brazil,2020-03-22,3303302,0.0,RJ,10
Caxias do Sul/RS,Brazil,2020-03-22,4305108,0.0,RS,2
Campo Bom/RS,Brazil,2020-03-22,4303905,0.0,RS,2
Curitiba/PR,Brazil,2020-03-22,4106902,0.0,PR,31
Ferraz de Vasconcelos/SP,Brazil,2020-03-22,3515707,0.0,SP,1
Florianópolis/SC,Brazil,2020-03-22,4205407,0.0,SC,10
Ipatinga/MG,Brazil,2020-03-22,3131307,0.0,MG,1
Rio Verde/GO,Brazil,2020-03-22,5218805,0.0,GO,5
Joinville/SC,Brazil,2020-03-22,4209102,0.0,SC,4
Rancho Queimado/SC,Brazil,2020-03-22,4214300,0.0,SC,2
Barra Mansa/RJ,Brazil,2020-03-22,3300407,0.0,RJ,1
Sidrolândia/MS,Brazil,2020-03-23,5007901,0.0,MS,1
Lauro de Freitas/BA,Brazil,2020-03-23,2919207,0.0,BA,3
Itabuna/BA,Brazil,2020-03-23,2914802,0.0,BA,1
Itajaí/SC,Brazil,2020-03-23,4208203,0.0,SC,7
Torres/RS,Brazil,2020-03-23,4321501,0.0,RS,3
Serafina Corrêa/RS,Brazil,2020-03-23,4320404,0.0,RS,2
ESTRANGEIRO/SC,Brazil,2020-03-23,420,0.0,SC,2
Farroupilha/RS,Brazil,2020-03-23,4307906,0.0,RS,1
Miguel Pereira/RJ,Brazil,2020-03-23,3302908,0.0,RJ,1
Fortim/CE,Brazil,2020-03-23,2304459,0.0,CE,1
Erechim/RS,Brazil,2020-03-23,4307005,0.0,RS,3
Teresina/PI,Brazil,2020-03-23,2211001,0.0,PI,6
Taubaté/SP,Brazil,2020-03-23,3554102,0.0,SP,1
Suzano/SP,Brazil,2020-03-23,3552502,0.0,SP,1
Ji-Paraná/RO,Brazil,2020-03-23,1100122,0.0,RO,1
Juazeiro do Norte/CE,Brazil,2020-03-23,2307304,0.0,CE,1
Macapá/AP,Brazil,2020-03-23,1600303,0.0,AP,1
Uberaba/MG,Brazil,2020-03-23,3170107,0.0,MG,3
Alvorada/RS,Brazil,2020-03-23,4300604,0.0,RS,2
Cotia/SP,Brazil,2020-03-23,3513009,0.0,SP,2
Prado/BA,Brazil,2020-03-23,2925501,0.0,BA,2
Guarulhos/SP,Brazil,2020-03-23,3518800,0.0,SP,1
Navegantes/SC,Brazil,2020-03-23,4211306,0.0,SC,1
Anápolis/GO,Brazil,2020-03-23,5201108,0.0,GO,2
Belo Jardim/PE,Brazil,2020-03-23,2601706,0.0,PE,1
Jaboatão dos Guararapes/PE,Brazil,2020-03-23,2607901,0.0,PE,3
Santo André/SP,Brazil,2020-03-23,3547809,0.0,SP,12
Campo Largo/PR,Brazil,2020-03-23,4104204,0.0,PR,1
Pinhais/PR,Brazil,2020-03-23,4119152,0.0,PR,2
Londrina/PR,Brazil,2020-03-23,4113700,0.0,PR,3
Jataí/GO,Brazil,2020-03-23,5211909,0.0,GO,1
Aparecida de Goiânia/GO,Brazil,2020-03-23,5201405,0.0,GO,2
Balneário Camboriú/SC,Brazil,2020-03-23,4202008,0.0,SC,6
Foz do Iguaçu/PR,Brazil,2020-03-23,4108304,0.0,PR,4
Belém/PA,Brazil,2020-03-23,1501402,0.0,PA,4
Propriá/SE,Brazil,2020-03-23,2805703,0.0,SE,2
João Pessoa/PB,Brazil,2020-03-23,2507507,0.0,PB,1
Guapimirim/RJ,Brazil,2020-03-23,3301850,0.0,RJ,1
Jaguariúna/SP,Brazil,2020-03-23,3524709,0.0,SP,1
São José do Rio Preto/SP,Brazil,2020-03-23,3549805,0.0,SP,1
Campinas/SP,Brazil,2020-03-23,3509502,0.0,SP,4
Barueri/SP,Brazil,2020-03-23,3505708,0.0,SP,1
Pomerode/SC,Brazil,2020-03-23,4213203,0.0,SC,1
Colombo/PR,Brazil,2020-03-23,4105805,0.0,PR,1
Chapecó/SC,Brazil,2020-03-23,4204202,0.0,SC,2
Caieiras/SP,Brazil,2020-03-23,3509007,0.0,SP,1
Ponta Porã/MS,Brazil,2020-03-23,5006606,0.0,MS,1
Nossa Senhora da Glória/SE,Brazil,2020-03-23,2804508,0.0,SE,1
Porto Velho/RO,Brazil,2020-03-23,1100205,0.0,RO,2
Boa Vista/RR,Brazil,2020-03-23,1400100,0.0,RR,2
Carlos Barbosa/RS,Brazil,2020-03-23,4304804,0.0,RS,1
Estância Velha/RS,Brazil,2020-03-23,4307609,0.0,RS,1
Estrela/RS,Brazil,2020-03-23,4307807,0.0,RS,1
Lajeado/RS,Brazil,2020-03-23,4311403,0.0,RS,3
Viamão/RS,Brazil,2020-03-23,4323002,0.0,RS,1
Mossoró/RN,Brazil,2020-03-23,2408003,0.0,RN,1
Barreiras/BA,Brazil,2020-03-23,2903201,0.0,BA,1
Mauá/SP,Brazil,2020-03-23,3529401,0.0,SP,2
Parintins/AM,Brazil,2020-03-23,1303403,0.0,AM,1
Conceição do Jacuípe/BA,Brazil,2020-03-23,2908507,0.0,BA,1
Santo Antônio da Patrulha/RS,Brazil,2020-03-23,4317608,0.0,RS,1
FORA DO ESTADO/PR,Brazil,2020-03-23,411,0.0,PR,4
Lages/SC,Brazil,2020-03-23,4209300,0.0,SC,1
Osório/RS,Brazil,2020-03-23,4313508,0.0,RS,1
Poá/SP,Brazil,2020-03-23,3539806,0.0,SP,1
Taboão da Serra/SP,Brazil,2020-03-23,3552809,0.0,SP,1
Valinhos/SP,Brazil,2020-03-23,3556206,0.0,SP,1
Várzea Grande/MT,Brazil,2020-03-23,5108402,0.0,MT,1
Guaíra/PR,Brazil,2020-03-23,4108809,0.0,PR,1
Camaçari/BA,Brazil,2020-03-23,2905701,0.0,BA,1
Petrópolis/RJ,Brazil,2020-03-23,3303906,0.0,RJ,3
Ivoti/RS,Brazil,2020-03-23,4310801,0.0,RS,2
Charqueadas/RS,Brazil,2020-03-23,4305355,0.0,RS,1
São Leopoldo/RS,Brazil,2020-03-23,4318705,0.0,RS,1
Taquara/RS,Brazil,2020-03-23,4321204,0.0,RS,1
Dois Irmãos/RS,Brazil,2020-03-23,4306403,0.0,RS,1
Eldorado do Sul/RS,Brazil,2020-03-23,4306767,0.0,RS,1
Imbituba/SC,Brazil,2020-03-23,4207304,0.0,SC,2
Cariacica/ES,Brazil,2020-03-23,3201308,0.0,ES,1
Parnamirim/RN,Brazil,2020-03-23,2403251,0.0,RN,3
Poços de Caldas/MG,Brazil,2020-03-23,3151800,0.0,MG,1
Osasco/SP,Brazil,2020-03-23,3534401,0.0,SP,1
Hortolândia/SP,Brazil,2020-03-23,3519071,0.0,SP,1
Mogi das Cruzes/SP,Brazil,2020-03-23,3530607,0.0,SP,1
Bento Gonçalves/RS,Brazil,2020-03-23,4302105,0.0,RS,2
Ponta Grossa/PR,Brazil,2020-03-23,4119905,0.0,PR,1
Pato Branco/PR,Brazil,2020-03-23,4118501,0.0,PR,1
Jaguaruna/SC,Brazil,2020-03-23,4208807,0.0,SC,1
Cachoeiro de Itapemirim/ES,Brazil,2020-03-23,3201209,0.0,ES,1
Coronel Fabriciano/MG,Brazil,2020-03-23,3119401,0.0,MG,1
Maringá/PR,Brazil,2020-03-23,4115200,0.0,PR,1
São Bernardo do Campo/SP,Brazil,2020-03-23,3548708,0.0,SP,4
Tubarão/SC,Brazil,2020-03-23,4218707,1.0,SC,6
Sobral/CE,Brazil,2020-03-23,2312908,2.0,CE,3
São José/SC,Brazil,2020-03-23,4216602,1.0,SC,4
Bagé/RS,Brazil,2020-03-23,4301602,1.0,RS,7
Sant'Ana do Livramento/RS,Brazil,2020-03-23,4317103,1.0,RS,3
Jaraguá do Sul/SC,Brazil,2020-03-23,4208906,1.0,SC,2
Criciúma/SC,Brazil,2020-03-23,4204608,2.0,SC,9
Canoas/RS,Brazil,2020-03-23,4304606,2.0,RS,5
São Luís/MA,Brazil,2020-03-23,2111300,6.0,MA,8
Palmas/TO,Brazil,2020-03-23,1721000,2.0,TO,7
Mariana/MG,Brazil,2020-03-23,3140001,1.0,MG,2
Cuiabá/MT,Brazil,2020-03-23,5103403,4.0,MT,5
Gravatal/SC,Brazil,2020-03-23,4206207,1.0,SC,2
Santa Maria/RS,Brazil,2020-03-23,4316907,1.0,RS,2
São Sebastião/SP,Brazil,2020-03-23,3550704,1.0,SP,2
Olinda/PE,Brazil,2020-03-23,2609600,1.0,PE,2
Blumenau/SC,Brazil,2020-03-23,4202404,1.0,SC,7
FORA DO ESTADO/SP,Brazil,2020-03-23,351,5.0,SP,5
Iracemápolis/SP,Brazil,2020-03-23,3521408,1.0,SP,1
Jundiaí/SP,Brazil,2020-03-23,3525904,1.0,SP,1
São José dos Campos/SP,Brazil,2020-03-23,3549904,1.0,SP,2
Embu/SP,Brazil,2020-03-23,3515004,1.0,SP,1
Sete Lagoas/MG,Brazil,2020-03-23,3167202,1.0,MG,2
Rio Branco/AC,Brazil,2020-03-23,1200401,6.0,AC,17
São Caetano do Sul/SP,Brazil,2020-03-23,3548807,0.0,SP,4
São Paulo/SP,Brazil,2020-03-23,3550308,104.0,SP,687
Vila Velha/ES,Brazil,2020-03-23,3205200,2.0,ES,13
Rio de Janeiro/RJ,Brazil,2020-03-23,3304557,42.0,RJ,212
Brasília/DF,Brazil,2020-03-23,5300108,12.0,DF,146
Porto Alegre/RS,Brazil,2020-03-23,4314902,1.0,RS,41
Recife/PE,Brazil,2020-03-23,2611606,1.0,PE,30
Curitiba/PR,Brazil,2020-03-23,4106902,3.0,PR,34
Cianorte/PR,Brazil,2020-03-23,4105508,2.0,PR,6
Nova Lima/MG,Brazil,2020-03-23,3144805,3.0,MG,7
Florianópolis/SC,Brazil,2020-03-23,4205407,5.0,SC,15
Salvador/BA,Brazil,2020-03-23,2927408,4.0,BA,37
Manaus/AM,Brazil,2020-03-23,1302603,6.0,AM,31
Juiz de Fora/MG,Brazil,2020-03-23,3136702,3.0,MG,8
Vitória/ES,Brazil,2020-03-23,3205309,3.0,ES,14
Braço do Norte/SC,Brazil,2020-03-23,4202800,2.0,SC,9
Fortaleza/CE,Brazil,2020-03-23,2304400,36.0,CE,153
Aquiraz/CE,Brazil,2020-03-23,2301000,1.0,CE,6
Belo Horizonte/MG,Brazil,2020-03-23,3106200,27.0,MG,87
Porto Seguro/BA,Brazil,2020-03-23,2925303,1.0,BA,8
Goiânia/GO,Brazil,2020-03-23,5208707,1.0,GO,12
São Gonçalo/RJ,Brazil,2020-03-23,3304904,3.0,RJ,3
Uberlândia/MG,Brazil,2020-03-23,3170206,3.0,MG,7
Jequié/BA,Brazil,2020-03-23,2918001,1.0,BA,1
FORA DO ESTADO/AL,Brazil,2020-03-23,271,1.0,AL,1
Barra Mansa/RJ,Brazil,2020-03-23,3300407,0.0,RJ,1
Feira de Santana/BA,Brazil,2020-03-23,2910800,0.0,BA,6
Maceió/AL,Brazil,2020-03-23,2704302,0.0,AL,7
Santana de Parnaíba/SP,Brazil,2020-03-23,3547304,0.0,SP,2
Divinópolis/MG,Brazil,2020-03-23,3122306,0.0,MG,1
Niterói/RJ,Brazil,2020-03-23,3303302,0.0,RJ,10
Campo Bom/RS,Brazil,2020-03-23,4303905,0.0,RS,2
Ferraz de Vasconcelos/SP,Brazil,2020-03-23,3515707,0.0,SP,1
Ipatinga/MG,Brazil,2020-03-23,3131307,0.0,MG,1
Rio Verde/GO,Brazil,2020-03-23,5218805,0.0,GO,5
Natal/RN,Brazil,2020-03-23,2408102,0.0,RN,9
Joinville/SC,Brazil,2020-03-23,4209102,0.0,SC,4
Rancho Queimado/SC,Brazil,2020-03-23,4214300,0.0,SC,2
ESTRANGEIRO/PE,Brazil,2020-03-23,260,0.0,PE,3
Campo Grande/MS,Brazil,2020-03-23,5002704,0.0,MS,19
Patrocínio/MG,Brazil,2020-03-23,3148103,0.0,MG,1
Aracaju/SE,Brazil,2020-03-23,2800308,0.0,SE,7
Linhares/ES,Brazil,2020-03-23,3203205,0.0,ES,2
Juazeiro/BA,Brazil,2020-03-23,2918407,1.0,BA,1
Carapicuíba/SP,Brazil,2020-03-23,3510609,0.0,SP,2
Santa Teresa/ES,Brazil,2020-03-23,3204609,1.0,ES,1
Serra/ES,Brazil,2020-03-23,3205002,1.0,ES,1
Caxias do Sul/RS,Brazil,2020-03-23,4305108,0.0,RS,2
Cascavel/PR,Brazil,2020-03-23,4104808,1.0,PR,1
Brumado/BA,Brazil,2020-03-23,2904605,1.0,BA,1
Bom Despacho/MG,Brazil,2020-03-23,3107406,1.0,MG,1
Campos Altos/MG,Brazil,2020-03-23,3111507,1.0,MG,1
Contagem/MG,Brazil,2020-03-23,3118601,2.0,MG,2
Lagoa da Prata/MG,Brazil,2020-03-23,3137205,1.0,MG,1
Timóteo/MG,Brazil,2020-03-23,3168705,1.0,MG,1
FORA DO ESTADO/PE,Brazil,2020-03-23,261,1.0,PE,1
Caruaru/PE,Brazil,2020-03-23,2604106,1.0,PE,1
Petrolina/PE,Brazil,2020-03-23,2611101,1.0,PE,1
Catalão/GO,Brazil,2020-03-23,5205109,1.0,GO,1
Betim/MG,Brazil,2020-03-23,3106705,1.0,MG,1
Igaracy/PB,Brazil,2020-03-23,2502607,1.0,PB,1
Rio Grande/RS,Brazil,2020-03-23,4315602,1.0,RS,1
Santiago/RS,Brazil,2020-03-23,4317400,1.0,RS,1
Sapiranga/RS,Brazil,2020-03-23,4319901,1.0,RS,1
Cruzeiro do Sul/RS,Brazil,2020-03-23,4306205,1.0,RS,1
Capão da Canoa/RS,Brazil,2020-03-23,4304630,1.0,RS,1
Porto Belo/SC,Brazil,2020-03-23,4213500,2.0,SC,2
Gaspar/SC,Brazil,2020-03-23,4205902,1.0,SC,1
Marabá/PA,Brazil,2020-03-23,1504208,1.0,PA,1
Içara/SC,Brazil,2020-03-23,4207007,1.0,SC,1
Dois Irmãos/RS,Brazil,2020-03-24,4306403,0.0,RS,1
Taquara/RS,Brazil,2020-03-24,4321204,0.0,RS,1
São Leopoldo/RS,Brazil,2020-03-24,4318705,0.0,RS,1
Camaçari/BA,Brazil,2020-03-24,2905701,0.0,BA,1
Ivoti/RS,Brazil,2020-03-24,4310801,0.0,RS,2
Petrópolis/RJ,Brazil,2020-03-24,3303906,0.0,RJ,3
Eldorado do Sul/RS,Brazil,2020-03-24,4306767,0.0,RS,1
Guaíra/PR,Brazil,2020-03-24,4108809,0.0,PR,1
Charqueadas/RS,Brazil,2020-03-24,4305355,0.0,RS,1
Cariacica/ES,Brazil,2020-03-24,3201308,0.0,ES,1
Osasco/SP,Brazil,2020-03-24,3534401,0.0,SP,1
São Luís/MA,Brazil,2020-03-24,2111300,0.0,MA,8
Mariana/MG,Brazil,2020-03-24,3140001,0.0,MG,2
Poços de Caldas/MG,Brazil,2020-03-24,3151800,0.0,MG,1
São José dos Campos/SP,Brazil,2020-03-24,3549904,0.0,SP,2
Hortolândia/SP,Brazil,2020-03-24,3519071,0.0,SP,1
Mogi das Cruzes/SP,Brazil,2020-03-24,3530607,0.0,SP,1
Bento Gonçalves/RS,Brazil,2020-03-24,4302105,0.0,RS,2
Ponta Grossa/PR,Brazil,2020-03-24,4119905,0.0,PR,1
Cuiabá/MT,Brazil,2020-03-24,5103403,0.0,MT,5
Chapecó/SC,Brazil,2020-03-24,4204202,0.0,SC,2
Cachoeiro de Itapemirim/ES,Brazil,2020-03-24,3201209,0.0,ES,1
Criciúma/SC,Brazil,2020-03-24,4204608,0.0,SC,9
São José do Rio Preto/SP,Brazil,2020-03-24,3549805,0.0,SP,1
Pomerode/SC,Brazil,2020-03-24,4213203,0.0,SC,1
Pato Branco/PR,Brazil,2020-03-24,4118501,0.0,PR,1
Jaguariúna/SP,Brazil,2020-03-24,3524709,0.0,SP,1
Campinas/SP,Brazil,2020-03-24,3509502,0.0,SP,4
Barueri/SP,Brazil,2020-03-24,3505708,0.0,SP,1
Cotia/SP,Brazil,2020-03-24,3513009,0.0,SP,2
Uberaba/MG,Brazil,2020-03-24,3170107,0.0,MG,3
ESTRANGEIRO/SC,Brazil,2020-03-24,420,0.0,SC,2
Farroupilha/RS,Brazil,2020-03-24,4307906,0.0,RS,1
Sidrolândia/MS,Brazil,2020-03-24,5007901,0.0,MS,1
Lauro de Freitas/BA,Brazil,2020-03-24,2919207,0.0,BA,3
Jaraguá do Sul/SC,Brazil,2020-03-24,4208906,0.0,SC,2
Guapimirim/RJ,Brazil,2020-03-24,3301850,0.0,RJ,1
Bagé/RS,Brazil,2020-03-24,4301602,0.0,RS,7
Alvorada/RS,Brazil,2020-03-24,4300604,0.0,RS,2
Erechim/RS,Brazil,2020-03-24,4307005,0.0,RS,3
Sant'Ana do Livramento/RS,Brazil,2020-03-24,4317103,0.0,RS,3
Taubaté/SP,Brazil,2020-03-24,3554102,0.0,SP,1
Suzano/SP,Brazil,2020-03-24,3552502,0.0,SP,1
Ji-Paraná/RO,Brazil,2020-03-24,1100122,0.0,RO,1
Juazeiro do Norte/CE,Brazil,2020-03-24,2307304,0.0,CE,1
Fortim/CE,Brazil,2020-03-24,2304459,0.0,CE,1
Macapá/AP,Brazil,2020-03-24,1600303,0.0,AP,1
Miguel Pereira/RJ,Brazil,2020-03-24,3302908,0.0,RJ,1
Gravatal/SC,Brazil,2020-03-24,4206207,0.0,SC,2
Içara/SC,Brazil,2020-03-24,4207007,0.0,SC,1
Valinhos/SP,Brazil,2020-03-24,3556206,0.0,SP,1
Brumado/BA,Brazil,2020-03-24,2904605,0.0,BA,1
Betim/MG,Brazil,2020-03-24,3106705,0.0,MG,1
Bom Despacho/MG,Brazil,2020-03-24,3107406,0.0,MG,1
Campos Altos/MG,Brazil,2020-03-24,3111507,0.0,MG,1
Contagem/MG,Brazil,2020-03-24,3118601,0.0,MG,2
Lagoa da Prata/MG,Brazil,2020-03-24,3137205,0.0,MG,1
Timóteo/MG,Brazil,2020-03-24,3168705,0.0,MG,1
FORA DO ESTADO/PE,Brazil,2020-03-24,261,0.0,PE,1
Caruaru/PE,Brazil,2020-03-24,2604106,0.0,PE,1
Petrolina/PE,Brazil,2020-03-24,2611101,0.0,PE,1
Jequié/BA,Brazil,2020-03-24,2918001,0.0,BA,1
Catalão/GO,Brazil,2020-03-24,5205109,0.0,GO,1
Igaracy/PB,Brazil,2020-03-24,2502607,0.0,PB,1
Rio Grande/RS,Brazil,2020-03-24,4315602,0.0,RS,1
Santiago/RS,Brazil,2020-03-24,4317400,0.0,RS,1
Sapiranga/RS,Brazil,2020-03-24,4319901,0.0,RS,1
Cruzeiro do Sul/RS,Brazil,2020-03-24,4306205,0.0,RS,1
Porto Belo/SC,Brazil,2020-03-24,4213500,0.0,SC,2
Gaspar/SC,Brazil,2020-03-24,4205902,0.0,SC,1
Serra/ES,Brazil,2020-03-24,3205002,0.0,ES,1
Santa Teresa/ES,Brazil,2020-03-24,3204609,0.0,ES,1
FORA DO ESTADO/AL,Brazil,2020-03-24,271,0.0,AL,1
Marabá/PA,Brazil,2020-03-24,1504208,0.0,PA,1
Várzea Grande/MT,Brazil,2020-03-24,5108402,0.0,MT,1
São Gonçalo/RJ,Brazil,2020-03-24,3304904,0.0,RJ,3
Jundiaí/SP,Brazil,2020-03-24,3525904,0.0,SP,1
Taboão da Serra/SP,Brazil,2020-03-24,3552809,0.0,SP,1
Poá/SP,Brazil,2020-03-24,3539806,0.0,SP,1
Caieiras/SP,Brazil,2020-03-24,3509007,0.0,SP,1
Ponta Porã/MS,Brazil,2020-03-24,5006606,0.0,MS,1
Nossa Senhora da Glória/SE,Brazil,2020-03-24,2804508,0.0,SE,1
Carlos Barbosa/RS,Brazil,2020-03-24,4304804,0.0,RS,1
Estância Velha/RS,Brazil,2020-03-24,4307609,0.0,RS,1
Estrela/RS,Brazil,2020-03-24,4307807,0.0,RS,1
Santa Maria/RS,Brazil,2020-03-24,4316907,0.0,RS,2
Viamão/RS,Brazil,2020-03-24,4323002,0.0,RS,1
Embu/SP,Brazil,2020-03-24,3515004,0.0,SP,1
Mossoró/RN,Brazil,2020-03-24,2408003,0.0,RN,1
São Sebastião/SP,Brazil,2020-03-24,3550704,0.0,SP,2
Olinda/PE,Brazil,2020-03-24,2609600,0.0,PE,2
Colombo/PR,Brazil,2020-03-24,4105805,0.0,PR,1
Conceição do Jacuípe/BA,Brazil,2020-03-24,2908507,0.0,BA,1
Santo Antônio da Patrulha/RS,Brazil,2020-03-24,4317608,0.0,RS,1
FORA DO ESTADO/PR,Brazil,2020-03-24,411,0.0,PR,4
Blumenau/SC,Brazil,2020-03-24,4202404,0.0,SC,7
Lages/SC,Brazil,2020-03-24,4209300,0.0,SC,1
Osório/RS,Brazil,2020-03-24,4313508,0.0,RS,1
Iracemápolis/SP,Brazil,2020-03-24,3521408,0.0,SP,1
Barreiras/BA,Brazil,2020-03-24,2903201,0.0,BA,1
Propriá/SE,Brazil,2020-03-24,2805703,0.0,SE,2
Itabuna/BA,Brazil,2020-03-24,2914802,0.0,BA,1
Foz do Iguaçu/PR,Brazil,2020-03-24,4108304,0.0,PR,4
Torres/RS,Brazil,2020-03-24,4321501,1.0,RS,4
São José/SC,Brazil,2020-03-24,4216602,1.0,SC,5
Teresina/PI,Brazil,2020-03-24,2211001,2.0,PI,8
Itajaí/SC,Brazil,2020-03-24,4208203,3.0,SC,10
Navegantes/SC,Brazil,2020-03-24,4211306,2.0,SC,3
Imbituba/SC,Brazil,2020-03-24,4207304,2.0,SC,4
Canoas/RS,Brazil,2020-03-24,4304606,1.0,RS,6
Parnamirim/RN,Brazil,2020-03-24,2403251,1.0,RN,4
Jaguaruna/SC,Brazil,2020-03-24,4208807,1.0,SC,2
Porto Velho/RO,Brazil,2020-03-24,1100205,2.0,RO,4
Serafina Corrêa/RS,Brazil,2020-03-24,4320404,1.0,RS,3
Boa Vista/RR,Brazil,2020-03-24,1400100,6.0,RR,8
Parintins/AM,Brazil,2020-03-24,1303403,1.0,AM,2
FORA DO ESTADO/SP,Brazil,2020-03-24,351,3.0,SP,8
Juazeiro/BA,Brazil,2020-03-24,2918407,1.0,BA,2
Capão da Canoa/RS,Brazil,2020-03-24,4304630,1.0,RS,2
Cascavel/PR,Brazil,2020-03-24,4104808,1.0,PR,2
Conde/BA,Brazil,2020-03-24,2908606,1.0,BA,1
Teixeira de Freitas/BA,Brazil,2020-03-24,2931350,1.0,BA,1
Telêmaco Borba/PR,Brazil,2020-03-24,4127106,1.0,PR,1
Paranavaí/PR,Brazil,2020-03-24,4118402,1.0,PR,1
ESTRANGEIRO/SP,Brazil,2020-03-24,350,27.0,SP,27
Lajeado/RS,Brazil,2020-03-24,4311403,2.0,RS,5
Sobral/CE,Brazil,2020-03-24,2312908,1.0,CE,4
Guarulhos/SP,Brazil,2020-03-24,3518800,4.0,SP,5
João Pessoa/PB,Brazil,2020-03-24,2507507,1.0,PB,2
Belém/PA,Brazil,2020-03-24,1501402,0.0,PA,4
